polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
1,1,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,23.34,29.63,89,1016,25.28,16093,30,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0.1,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
-0.4,0.6,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
-0.083333333,0.083333333,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.1,0.4,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
1,1,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.85,1,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.55,1,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.7,0.6,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
-0.1,0.2,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.88828125,0.8,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.7,0.6,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0,0,75,20.04,26.76,78,1016,24.12,16093,260,1.54,,
0.1,0.15,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.2,0.8,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.1,0.3,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.875,0.6,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.7,0.2,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.7,0.6,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.7,0.6,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
1,0.3,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.15625,0.375,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.610351563,1,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.023611111,0.422222222,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.333333333,0.422222222,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.34375,0.44375,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.364583333,0.541666667,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,1,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.05,0.4,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.1,0.2,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.131481481,0.319907407,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.85,1,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.5,1,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
-0.1,0.5,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0.318181818,0.477272727,75,24.02,29.12,100,1016,24.02,16093,23,1.05,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0.3,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.1,1,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.5,1,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.5,0.6,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.004166667,0.325,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.0625,0.5,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,1,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.5,0.5,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.169444444,0.547222222,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.1,0.333333333,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.625,1,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.166666667,0.666666667,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.111111111,0.722222222,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0.8,1,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.5,0.5,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
1,1,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
-0.1,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,40,24.33,29.27,100,1015,24.33,16093,360,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0.285714286,0.535714286,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
-0.145833333,0.520833333,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0.029166667,0.679166667,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
0,0,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
-0.372727273,0.670909091,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
-0.8,1,75,24.18,29.03,100,1016,24.18,16093,10,1.54,,
